        Tracepoints 
                      Tracepoint Locations 
Spike tip         x =     18.000   y =      2.000 

                        Joint a               Joint b             Spike tip       
Input (deg)          ax        ay          bx         by        X          Y     
36.021,             8.767,      4.309,      6.784,      6.860,     16.553,      7.105
36.375,             8.748,      4.336,      6.756,      6.879,     16.523,      7.158
36.728,             8.728,      4.362,      6.727,      6.899,     16.494,      7.212
37.082,             8.709,      4.388,      6.699,      6.918,     16.465,      7.264
37.436,             8.689,      4.414,      6.671,      6.937,     16.435,      7.317
37.790,             8.669,      4.440,      6.642,      6.956,     16.405,      7.369
38.143,             8.649,      4.466,      6.613,      6.975,     16.375,      7.421
38.497,             8.628,      4.492,      6.585,      6.994,     16.345,      7.472
38.851,             8.608,      4.517,      6.556,      7.013,     16.315,      7.523
39.204,             8.587,      4.543,      6.527,      7.031,     16.284,      7.574
39.558,             8.567,      4.568,      6.498,      7.050,     16.253,      7.625
39.912,             8.546,      4.593,      6.469,      7.068,     16.222,      7.675
40.265,             8.525,      4.618,      6.440,      7.087,     16.191,      7.725
40.619,             8.503,      4.643,      6.411,      7.105,     16.160,      7.775
40.973,             8.482,      4.668,      6.382,      7.123,     16.128,      7.824
41.326,             8.460,      4.692,      6.352,      7.141,     16.097,      7.873
41.680,             8.439,      4.717,      6.323,      7.158,     16.065,      7.922
42.034,             8.417,      4.741,      6.293,      7.176,     16.033,      7.970
42.387,             8.395,      4.765,      6.264,      7.194,     16.001,      8.018
42.741,             8.373,      4.790,      6.234,      7.211,     15.968,      8.066
43.095,             8.351,      4.813,      6.204,      7.228,     15.936,      8.114
43.448,             8.328,      4.837,      6.174,      7.246,     15.903,      8.161
43.802,             8.306,      4.861,      6.145,      7.263,     15.871,      8.208
44.156,             8.283,      4.885,      6.115,      7.280,     15.838,      8.254
44.509,             8.260,      4.908,      6.084,      7.297,     15.805,      8.300
44.863,             8.237,      4.931,      6.054,      7.313,     15.771,      8.346
45.217,             8.214,      4.954,      6.024,      7.330,     15.738,      8.392
45.570,             8.191,      4.977,      5.994,      7.346,     15.705,      8.437
45.924,             8.167,      5.000,      5.963,      7.363,     15.671,      8.482
46.278,             8.143,      5.023,      5.933,      7.379,     15.637,      8.526
46.631,             8.120,      5.045,      5.902,      7.395,     15.603,      8.571
46.985,             8.096,      5.068,      5.872,      7.411,     15.569,      8.615
47.339,             8.072,      5.090,      5.841,      7.427,     15.535,      8.658
47.692,             8.048,      5.112,      5.810,      7.443,     15.501,      8.702
48.046,             8.024,      5.134,      5.779,      7.458,     15.466,      8.745
48.400,             7.999,      5.156,      5.748,      7.474,     15.432,      8.787
48.753,             7.975,      5.178,      5.717,      7.489,     15.397,      8.830
49.107,             7.950,      5.199,      5.686,      7.505,     15.362,      8.872
49.461,             7.925,      5.220,      5.655,      7.520,     15.327,      8.913
49.814,             7.900,      5.242,      5.624,      7.535,     15.292,      8.955
50.168,             7.875,      5.263,      5.593,      7.550,     15.257,      8.996
50.522,             7.850,      5.283,      5.561,      7.564,     15.222,      9.036
50.875,             7.825,      5.304,      5.530,      7.579,     15.186,      9.077
51.229,             7.799,      5.325,      5.499,      7.593,     15.151,      9.117
51.583,             7.774,      5.345,      5.467,      7.608,     15.115,      9.157
51.936,             7.748,      5.365,      5.435,      7.622,     15.080,      9.196
52.290,             7.722,      5.386,      5.404,      7.636,     15.044,      9.235
52.644,             7.696,      5.405,      5.372,      7.650,     15.008,      9.274
52.997,             7.670,      5.425,      5.340,      7.664,     14.972,      9.312
53.351,             7.644,      5.445,      5.308,      7.677,     14.936,      9.350
53.705,             7.618,      5.464,      5.277,      7.691,     14.900,      9.388
54.058,             7.591,      5.484,      5.245,      7.704,     14.864,      9.426
54.412,             7.565,      5.503,      5.212,      7.718,     14.827,      9.463
54.766,             7.538,      5.522,      5.180,      7.731,     14.791,      9.500
55.119,             7.511,      5.540,      5.148,      7.744,     14.754,      9.536
55.473,             7.484,      5.559,      5.116,      7.757,     14.718,      9.572
55.827,             7.457,      5.578,      5.084,      7.770,     14.681,      9.608
56.180,             7.430,      5.596,      5.051,      7.782,     14.644,      9.644
56.534,             7.403,      5.614,      5.019,      7.795,     14.608,      9.679
56.888,             7.375,      5.632,      4.986,      7.807,     14.571,      9.714
57.241,             7.348,      5.650,      4.954,      7.819,     14.534,      9.748
57.595,             7.320,      5.667,      4.921,      7.832,     14.497,      9.782
57.949,             7.293,      5.685,      4.889,      7.843,     14.460,      9.816
58.302,             7.265,      5.702,      4.856,      7.855,     14.422,      9.850
58.656,             7.237,      5.719,      4.823,      7.867,     14.385,      9.883
59.010,             7.209,      5.736,      4.791,      7.879,     14.348,      9.916
59.363,             7.181,      5.753,      4.758,      7.890,     14.310,      9.948
59.717,             7.153,      5.769,      4.725,      7.901,     14.273,      9.980
60.071,             7.124,      5.786,      4.692,      7.912,     14.236,     10.012
60.424,             7.096,      5.802,      4.659,      7.923,     14.198,     10.044
60.778,             7.068,      5.818,      4.626,      7.934,     14.161,     10.075
61.132,             7.039,      5.834,      4.593,      7.945,     14.123,     10.106
61.485,             7.010,      5.850,      4.560,      7.956,     14.085,     10.136
61.839,             6.981,      5.865,      4.527,      7.966,     14.048,     10.166
62.193,             6.953,      5.881,      4.493,      7.976,     14.010,     10.196
62.546,             6.924,      5.896,      4.460,      7.986,     13.972,     10.226
62.900,             6.894,      5.911,      4.427,      7.997,     13.934,     10.255
63.254,             6.865,      5.926,      4.394,      8.006,     13.896,     10.284
63.607,             6.836,      5.940,      4.360,      8.016,     13.859,     10.312
63.961,             6.807,      5.955,      4.327,      8.026,     13.821,     10.341
64.315,             6.777,      5.969,      4.293,      8.035,     13.783,     10.368
64.668,             6.748,      5.983,      4.260,      8.045,     13.745,     10.396
65.022,             6.718,      5.997,      4.226,      8.054,     13.707,     10.423
65.376,             6.688,      6.011,      4.193,      8.063,     13.669,     10.450
65.729,             6.659,      6.024,      4.159,      8.072,     13.631,     10.476
66.083,             6.629,      6.038,      4.126,      8.080,     13.593,     10.503
66.437,             6.599,      6.051,      4.092,      8.089,     13.554,     10.528
66.790,             6.569,      6.064,      4.058,      8.098,     13.516,     10.554
67.144,             6.539,      6.077,      4.024,      8.106,     13.478,     10.579
67.498,             6.508,      6.089,      3.991,      8.114,     13.440,     10.604
67.852,             6.478,      6.102,      3.957,      8.122,     13.402,     10.628
68.205,             6.448,      6.114,      3.923,      8.130,     13.364,     10.652
68.559,             6.417,      6.126,      3.889,      8.138,     13.326,     10.676
68.913,             6.387,      6.138,      3.855,      8.145,     13.288,     10.700
69.266,             6.356,      6.150,      3.821,      8.153,     13.249,     10.723
69.620,             6.326,      6.161,      3.788,      8.160,     13.211,     10.746
69.974,             6.295,      6.172,      3.754,      8.167,     13.173,     10.768
70.327,             6.264,      6.183,      3.720,      8.174,     13.135,     10.790
70.681,             6.233,      6.194,      3.686,      8.181,     13.097,     10.812
71.035,             6.202,      6.205,      3.652,      8.188,     13.059,     10.833
71.388,             6.171,      6.216,      3.618,      8.195,     13.021,     10.854
71.742,             6.140,      6.226,      3.584,      8.201,     12.982,     10.875
72.096,             6.109,      6.236,      3.550,      8.207,     12.944,     10.896
72.449,             6.078,      6.246,      3.515,      8.214,     12.906,     10.916
72.803,             6.047,      6.256,      3.481,      8.220,     12.868,     10.935
73.157,             6.016,      6.265,      3.447,      8.226,     12.830,     10.955
73.510,             5.984,      6.275,      3.413,      8.231,     12.792,     10.974
73.864,             5.953,      6.284,      3.379,      8.237,     12.754,     10.993
74.218,             5.921,      6.293,      3.345,      8.242,     12.716,     11.011
74.571,             5.890,      6.302,      3.311,      8.248,     12.678,     11.029
74.925,             5.858,      6.310,      3.277,      8.253,     12.641,     11.047
75.279,             5.827,      6.319,      3.242,      8.258,     12.603,     11.064
75.632,             5.795,      6.327,      3.208,      8.263,     12.565,     11.081
75.986,             5.763,      6.335,      3.174,      8.267,     12.527,     11.098
76.340,             5.732,      6.343,      3.140,      8.272,     12.489,     11.114
76.693,             5.700,      6.351,      3.106,      8.276,     12.452,     11.130
77.047,             5.668,      6.358,      3.071,      8.281,     12.414,     11.145
77.401,             5.636,      6.365,      3.037,      8.285,     12.376,     11.161
77.754,             5.604,      6.372,      3.003,      8.289,     12.339,     11.175
78.108,             5.572,      6.379,      2.969,      8.293,     12.301,     11.190
78.462,             5.540,      6.386,      2.935,      8.297,     12.264,     11.204
78.815,             5.508,      6.392,      2.900,      8.300,     12.227,     11.218
79.169,             5.476,      6.398,      2.866,      8.304,     12.189,     11.232
79.523,             5.444,      6.404,      2.832,      8.307,     12.152,     11.245
